,Channels,long,lat,arrival time
3317,3747.0,-121.868568667,37.3524097921,409.068139242
3318,3748.0,-121.868561268,37.3524129475,409.133425507
3319,3749.0,-121.868553906,37.3524160873,409.198372148
3320,3750.0,-121.868546586,37.3524192093,409.262967546
3321,3751.0,-121.868539282,37.3524223239,409.327428013
3322,3752.0,-121.868532034,37.3524254149,409.391361424
3323,3753.0,-121.868524587,37.3524285913,409.457094069
3324,3754.0,-121.86851744,37.3524316386,409.520140273
3325,3755.0,-121.86851033,37.3524346712,409.582862365
3326,3756.0,-121.868503613,37.3524375359,409.642149394
3327,3757.0,-121.868497063,37.3524403291,409.699933803
3328,3758.0,-121.868490496,37.3524431301,409.757889032
3329,3759.0,-121.868484236,37.3524457998,409.813131589
3330,3760.0,-121.868477975,37.3524484696,409.868359119
3331,3761.0,-121.868471682,37.3524511534,409.924072809
3332,3762.0,-121.868463388,37.3524546887,410.002224406
3333,3763.0,-121.868455761,37.3524578274,410.074810776
3334,3764.0,-121.868448413,37.352460853,410.139651508
3335,3765.0,-121.868441082,37.3524638716,410.204328734
3336,3766.0,-121.868433781,37.352466878,410.268749811
3337,3767.0,-121.868426537,37.3524698608,410.332675327
3338,3768.0,-121.868419331,37.3524728277,410.396248553
3339,3769.0,-121.868412068,37.3524758184,410.46032493
3340,3770.0,-121.868404918,37.3524787627,410.523423095
3341,3771.0,-121.8683978,37.3524816935,410.586220094
3342,3772.0,-121.868390719,37.3524846094,410.648719236
3343,3773.0,-121.868383848,37.3524874386,410.709337915
3344,3774.0,-121.868376933,37.352490286,410.77034965
3345,3775.0,-121.868370157,37.3524930759,410.830134109
3346,3776.0,-121.868363471,37.3524958294,410.889132338
3347,3777.0,-121.868356999,37.3524984941,410.946084062
3348,3778.0,-121.868350168,37.3525013099,411.004250249
3349,3779.0,-121.868343671,37.3525040251,411.060321943
3350,3780.0,-121.868337332,37.3525066743,411.117108543
3351,3781.0,-121.868329526,37.3525099363,411.187020442
3352,3782.0,-121.868321724,37.3525131967,411.256865252
3353,3783.0,-121.868314068,37.3525163967,411.325433783
3354,3784.0,-121.868307382,37.3525191904,411.385305287
3355,3785.0,-121.868301066,37.35252183,411.44187126
3356,3786.0,-121.868294574,37.3525245431,411.500013606
3357,3787.0,-121.868288068,37.3525272619,411.558276718
3358,3788.0,-121.868281499,37.3525300069,411.617099487
3359,3789.0,-121.868275137,37.352532666,411.674064622
3360,3790.0,-121.868268672,37.3525353676,411.731951682
3361,3791.0,-121.868262311,37.3525380261,411.788929384
3362,3792.0,-121.868254961,37.3525410978,411.854748627
3363,3793.0,-121.868247648,37.352544154,411.920234069
3364,3794.0,-121.868240243,37.352547249,411.988401098
3365,3795.0,-121.868232917,37.3525502729,412.055426512
3366,3796.0,-121.868225342,37.3525533916,412.122619762
3367,3797.0,-121.868217924,37.3525564465,412.188067987
3368,3798.0,-121.868210306,37.3525595835,412.255293324
3369,3799.0,-121.868202685,37.3525627214,412.322540406
3370,3800.0,-121.868194528,37.3525660801,412.394509505
3371,3801.0,-121.868187147,37.3525691194,412.459640551
3372,3802.0,-121.868179192,37.3525723948,412.529826132
3373,3803.0,-121.868171617,37.3525755143,412.596667869
3374,3804.0,-121.86816377,37.3525787451,412.665904689
3375,3805.0,-121.86815606,37.35258192,412.733934063
3376,3806.0,-121.868148473,37.3525850441,412.80087706
3377,3807.0,-121.868140569,37.3525882986,412.870619774
3378,3808.0,-121.868132065,37.3525918002,412.945934462
3379,3809.0,-121.868123534,37.3525953067,413.02282599
3380,3810.0,-121.868115282,37.3525986823,413.098563608
3381,3811.0,-121.868106755,37.3526021705,413.176099249
3382,3812.0,-121.86809856,37.3526055226,413.250574438
3383,3813.0,-121.868090007,37.3526090221,413.328336231
3384,3814.0,-121.868082067,37.3526122699,413.400512201
3385,3815.0,-121.868073507,37.3526157722,413.478328823
3386,3816.0,-121.868065633,37.3526189932,413.549919537
3387,3817.0,-121.868057145,37.3526224657,413.627093788
3388,3818.0,-121.868049237,37.3526257003,413.698970761
3389,3819.0,-121.868041528,37.3526288544,413.76905537
3390,3820.0,-121.868034318,37.3526318038,413.834610945
3391,3821.0,-121.868026738,37.3526349045,413.903516253
3392,3822.0,-121.868019399,37.3526379069,413.970214071
3393,3823.0,-121.868011868,37.3526409879,414.038685155
3394,3824.0,-121.868004405,37.352644041,414.106554509
3395,3825.0,-121.867996889,37.3526471156,414.174860407
3396,3826.0,-121.867989304,37.3526502187,414.243809162
3397,3827.0,-121.867981888,37.3526532524,414.311237129
3398,3828.0,-121.867974189,37.3526564018,414.381226879
3399,3829.0,-121.867966842,37.3526594074,414.448018312
3400,3830.0,-121.867958891,37.3526626603,414.520304692
3401,3831.0,-121.867951529,37.3526656719,414.587222895
3402,3832.0,-121.867943393,37.3526690002,414.661179193
3403,3833.0,-121.867935752,37.3526721263,414.730653052
3404,3834.0,-121.867925694,37.3526762408,414.822086508
3405,3835.0,-121.867917634,37.3526795382,414.895353136
3406,3836.0,-121.867908876,37.3526831209,414.97498081
3407,3837.0,-121.867898651,37.3526873038,415.067932077
3408,3838.0,-121.867890555,37.3526906159,415.141543398
3409,3839.0,-121.867882006,37.3526941129,415.219255427
3410,3840.0,-121.867874026,37.3526973776,415.291775175
3411,3841.0,-121.867865605,37.3527008229,415.368355354
3412,3842.0,-121.867857576,37.3527041073,415.441359085
3413,3843.0,-121.867848966,37.3527076292,415.519613028
3414,3844.0,-121.867840656,37.3527110291,415.595157707
3415,3845.0,-121.86783142,37.3527148075,415.679123489
3416,3846.0,-121.867821498,37.3527188661,415.769322958
3417,3847.0,-121.867811697,37.3527228757,415.858423669
3418,3848.0,-121.867801826,37.3527269156,415.943476753
3419,3849.0,-121.867790848,37.3527315471,416.032269959
3420,3850.0,-121.867780977,37.3527359289,416.117487316
3421,3851.0,-121.867771837,37.352739991,416.204526571
3422,3852.0,-121.867762816,37.3527440003,416.290450204
3423,3853.0,-121.867753528,37.352748128,416.378914834
3424,3854.0,-121.867744305,37.3527522269,416.466737304
3425,3855.0,-121.867734566,37.3527565555,416.559481752
3426,3856.0,-121.867725283,37.3527606814,416.647898578
3427,3857.0,-121.867715407,37.3527650705,416.741935243
3428,3858.0,-121.867705456,37.3527694935,416.836723707
3429,3859.0,-121.867694215,37.3527744911,416.938726491
3430,3860.0,-121.867682488,37.352779872,417.04121269
3431,3861.0,-121.867670975,37.3527854181,417.155455613
3432,3862.0,-121.867660237,37.3527905954,417.270500054
3433,3863.0,-121.867650451,37.3527953134,417.375359278
3434,3864.0,-121.867641263,37.3527997432,417.473801383
3435,3865.0,-121.867632075,37.3528041733,417.572243478
3436,3866.0,-121.867622885,37.3528086039,417.670685574
3437,3867.0,-121.867613698,37.3528130337,417.76912767
3438,3868.0,-121.867604512,37.3528174629,417.867569765
3439,3869.0,-121.867595172,37.3528219662,417.966011861
3440,3870.0,-121.867586684,37.3528260962,418.064453957
3441,3871.0,-121.867578871,37.3528299196,418.162896052
3442,3872.0,-121.867571159,37.3528336932,418.261338148
3443,3873.0,-121.867563446,37.3528374679,418.359780244
3444,3874.0,-121.867555737,37.3528412404,418.45822234
3445,3875.0,-121.867548025,37.352845014,418.556664435
3446,3876.0,-121.867540312,37.3528487887,418.655106531
3447,3877.0,-121.867532601,37.3528525623,418.753548627
3448,3878.0,-121.867524892,37.3528563348,418.851990722
3449,3879.0,-121.867516624,37.3528603825,418.950432818
3450,3880.0,-121.867508364,37.3528645608,419.048874914
3451,3881.0,-121.867501392,37.3528682266,419.147317009
3452,3882.0,-121.86749516,37.3528715065,419.245759105
3453,3883.0,-121.867488925,37.3528747879,419.344201201
3454,3884.0,-121.867482687,37.3528780711,419.442643296
3455,3885.0,-121.867476453,37.3528813526,419.541085392
3456,3886.0,-121.867470221,37.3528846322,419.639527488
3457,3887.0,-121.867463983,37.3528879151,419.737969584
3458,3888.0,-121.867457749,37.3528911965,419.836411679
3459,3889.0,-121.867451435,37.3528945199,419.934853775
3460,3890.0,-121.867445459,37.3528976806,420.033295871
3461,3891.0,-121.867440613,37.3529002762,420.131737966
3462,3892.0,-121.867436018,37.3529027372,420.230180062
3463,3893.0,-121.867431421,37.3529052004,420.328622158
3464,3894.0,-121.867426828,37.3529076614,420.427064253
3465,3895.0,-121.867422237,37.3529101204,420.525506349
3466,3896.0,-121.867417644,37.352912581,420.623948445
3467,3897.0,-121.867413049,37.3529150424,420.72239054
3468,3898.0,-121.867408455,37.3529175035,420.820832636
3469,3899.0,-121.867403784,37.3529200058,420.919274732
3470,3900.0,-121.867398935,37.3529226171,421.017716828
3471,3901.0,-121.867395312,37.3529246267,421.116158923
3472,3902.0,-121.867392364,37.3529262647,421.214601019
3473,3903.0,-121.86738941,37.3529279055,421.313043115
3474,3904.0,-121.867386457,37.3529295462,421.41148521
3475,3905.0,-121.867388232,37.3529343829,435.176563316
3476,3906.0,-121.867390007,37.3529392197,448.941641423
3477,3907.0,-121.867391782,37.3529440564,462.706719529
3478,3908.0,-121.867393557,37.3529488932,476.471797636
3479,3909.0,-121.867395332,37.3529537299,490.236875742
3480,3910.0,-121.867397107,37.3529585667,504.001953849
3481,3911.0,-121.867398882,37.3529634034,517.767031955
3482,3912.0,-121.867400657,37.3529682402,531.532110062
3483,3913.0,-121.867402432,37.3529730769,545.297188168
3484,3914.0,-121.867404207,37.3529779137,559.062266274
3485,3915.0,-121.867405982,37.3529827504,572.827344381
3486,3916.0,-121.867407757,37.3529875872,586.592422487
3487,3917.0,-121.867409532,37.3529924239,600.357500594
3488,3918.0,-121.867411307,37.3529972607,614.1225787
3489,3919.0,-121.867413082,37.3530020974,627.887656807
3490,3920.0,-121.867414857,37.3530069341,641.652734913
3491,3921.0,-121.867416632,37.3530117709,655.41781302
3492,3922.0,-121.867418408,37.3530166076,669.182891126
3493,3923.0,-121.867420183,37.3530214444,682.947969232
3494,3924.0,-121.867421958,37.3530262811,696.713047339
3495,3925.0,-121.867423733,37.3530311179,710.478125445
3496,3926.0,-121.867425508,37.3530359546,724.243203552
3497,3927.0,-121.867427283,37.3530407914,738.008281658
3498,3928.0,-121.867429058,37.3530456281,751.773359765
3499,3929.0,-121.867430833,37.3530504649,765.538437871
3500,3930.0,-121.867432608,37.3530553016,779.303515978
3501,3931.0,-121.867434383,37.3530601384,793.068594084
3502,3932.0,-121.867436158,37.3530649751,806.83367219
3503,3933.0,-121.867437933,37.3530698119,820.598750297
3504,3934.0,-121.867439708,37.3530746486,834.363828403
3505,3935.0,-121.867441483,37.3530794853,848.12890651
3506,3936.0,-121.867443258,37.3530843221,861.893984616
3507,3937.0,-121.867445033,37.3530891588,875.659062723
3508,3938.0,-121.867446808,37.3530939956,889.424140829
3509,3939.0,-121.867448583,37.3530988323,903.189218936
3510,3940.0,-121.867450359,37.3531036691,916.954297042
3511,3941.0,-121.867452134,37.3531085058,930.719375148
3512,3942.0,-121.867453909,37.3531133426,944.484453255
3513,3943.0,-121.867455684,37.3531181793,958.249531361
3514,3944.0,-121.867457459,37.3531230161,972.014609468
3515,3945.0,-121.867459234,37.3531278528,985.779687574
3516,3946.0,-121.867461009,37.3531326896,999.544765681
3517,3947.0,-121.867462784,37.3531375263,1013.30984379
3518,3948.0,-121.867464559,37.3531423631,1027.07492189
3519,3949.0,-121.867466334,37.3531471998,1040.84
3520,3950.0,-121.867465622,37.3531512107,1040.79958432
3521,3951.0,-121.86746491,37.3531552217,1040.75916864
3522,3952.0,-121.867464198,37.3531592326,1040.71875296
3523,3953.0,-121.867463486,37.3531632435,1040.67833728
3524,3954.0,-121.867462773,37.3531672545,1040.63792159
3525,3955.0,-121.867462061,37.3531712654,1040.59750591
3526,3956.0,-121.867461349,37.3531752763,1040.55709023
3527,3957.0,-121.867460637,37.3531792873,1040.51667455
3528,3958.0,-121.867459925,37.3531832982,1040.47625887
3529,3959.0,-121.867459213,37.3531873092,1040.43584319
3530,3960.0,-121.867458501,37.3531913201,1040.39542751
3531,3961.0,-121.867457789,37.353195331,1040.35501183
3532,3962.0,-121.867457077,37.353199342,1040.31459614
3533,3963.0,-121.867456365,37.3532033529,1040.27418046
3534,3964.0,-121.867455652,37.3532073638,1040.23376478
3535,3965.0,-121.86745494,37.3532113748,1040.1933491
3536,3966.0,-121.867454228,37.3532153857,1040.15293342
3537,3967.0,-121.867453516,37.3532193966,1040.11251774
3538,3968.0,-121.867452804,37.3532234076,1040.07210206
3539,3969.0,-121.867452092,37.3532274185,1040.03168638
3540,3970.0,-121.86745138,37.3532314294,1039.9912707
3541,3971.0,-121.867450668,37.3532354404,1039.95085501
3542,3972.0,-121.867449956,37.3532394513,1039.91043933
3543,3973.0,-121.867449243,37.3532434622,1039.87002365
3544,3974.0,-121.867448531,37.3532474732,1039.82960797
3545,3975.0,-121.867447819,37.3532514841,1039.78919229
3546,3976.0,-121.86744423,37.3532538473,1039.73660617
3547,3977.0,-121.867440639,37.3532562122,1039.68402006
3548,3978.0,-121.867437184,37.3532584874,1039.63350553
3549,3979.0,-121.867433057,37.3532612052,1039.57306919
3550,3980.0,-121.867429252,37.3532637111,1039.51742213
3551,3981.0,-121.867425996,37.3532658549,1039.46980066
3552,3982.0,-121.867423417,37.3532675539,1039.43198053
3553,3983.0,-121.867420988,37.3532691531,1039.39643633
3554,3984.0,-121.867416292,37.3532722459,1039.32772276
3555,3985.0,-121.867410681,37.3532759412,1039.24564349
3556,3986.0,-121.867404639,37.3532799194,1039.15722772
3557,3987.0,-121.86739889,37.3532837045,1039.06891089
3558,3988.0,-121.867393274,37.353287459,1038.96831683
3559,3989.0,-121.867389922,37.353289803,1038.89188119
3560,3990.0,-121.867383746,37.3532941065,1038.77960402
3561,3991.0,-121.867376697,37.3532990195,1038.65138618
3562,3992.0,-121.867368844,37.3533044931,1038.50861385
3563,3993.0,-121.867361955,37.3533092941,1038.38336634
3564,3994.0,-121.867354814,37.3533142719,1038.25346552
3565,3995.0,-121.867348267,37.3533188353,1038.13445783
3566,3996.0,-121.86734323,37.3533223438,1038.03564356
3567,3997.0,-121.867340606,37.3533242258,1037.95361768
3568,3998.0,-121.8673371,37.3533268194,1037.84913869
3569,3999.0,-121.867333678,37.3533293494,1037.75990289
3570,4000.0,-121.867331239,37.3533311516,1037.69644657
3571,4001.0,-121.867328405,37.3533332464,1037.62244343
3572,4002.0,-121.867324664,37.3533360113,1037.52475248
3573,4003.0,-121.867322072,37.3533379272,1037.45704284
3574,4004.0,-121.8673192,37.3533400508,1037.38232337
3575,4005.0,-121.867316335,37.3533421678,1037.30760288
3576,4006.0,-121.867313471,37.3533442849,1037.2328824
3577,4007.0,-121.867297728,37.3533409602,1008.53798324
3578,4008.0,-121.867281984,37.3533376356,979.843084076
3579,4009.0,-121.867266241,37.3533343109,951.148184914
3580,4010.0,-121.867250498,37.3533309862,922.453285752
3581,4011.0,-121.867234755,37.3533276616,893.75838659
3582,4012.0,-121.867219012,37.3533243369,865.063487429
3583,4013.0,-121.867203269,37.3533210122,836.368588267
3584,4014.0,-121.867187526,37.3533176876,807.673689105
3585,4015.0,-121.867171783,37.3533143629,778.978789943
3586,4016.0,-121.86715604,37.3533110382,750.283890781
3587,4017.0,-121.867140297,37.3533077136,721.588991619
3588,4018.0,-121.867124554,37.3533043889,692.894092457
3589,4019.0,-121.867108811,37.3533010642,664.199193295
3590,4020.0,-121.867093068,37.3532977396,635.504294133
3591,4021.0,-121.867077324,37.3532944149,606.809394971
3592,4022.0,-121.867061581,37.3532910902,578.11449581
3593,4023.0,-121.867045838,37.3532877656,549.419596648
3594,4024.0,-121.867030095,37.3532844409,520.724697486
3595,4025.0,-121.867014352,37.3532811162,492.029798324
3596,4026.0,-121.866998609,37.3532777916,463.334899162
3597,4027.0,-121.866982866,37.3532744669,434.64
3598,4028.0,-121.866978545,37.3532728286,434.655680744
3599,4029.0,-121.866974224,37.3532711902,434.671361487
3600,4030.0,-121.866969903,37.3532695519,434.687042231
3601,4031.0,-121.866965582,37.3532679135,434.702722974
3602,4032.0,-121.866961261,37.3532662752,434.718403718
3603,4033.0,-121.866956941,37.3532646369,434.734084461
3604,4034.0,-121.86695262,37.3532629985,434.749765205
3605,4035.0,-121.866948299,37.3532613602,434.765445948
3606,4036.0,-121.866943978,37.3532597218,434.781126692
3607,4037.0,-121.866939657,37.3532580835,434.796807435
3608,4038.0,-121.866935336,37.3532564452,434.812488179
3609,4039.0,-121.866931015,37.3532548068,434.828168922
3610,4040.0,-121.866926694,37.3532531685,434.843849666
3611,4041.0,-121.866922373,37.3532515301,434.859530409
3612,4042.0,-121.866918052,37.3532498918,434.875211153
3613,4043.0,-121.866913732,37.3532482535,434.890891896
3614,4044.0,-121.866909411,37.3532466151,434.90657264
3615,4045.0,-121.86690509,37.3532449768,434.922253383
3616,4046.0,-121.866900769,37.3532433384,434.937934127
3617,4047.0,-121.866896448,37.3532417001,434.95361487
3618,4048.0,-121.866892127,37.3532400618,434.969295614
3619,4049.0,-121.866887521,37.3532434029,435.015600116
3620,4050.0,-121.866882928,37.3532468437,435.061904617
3621,4051.0,-121.866878915,37.3532498537,435.108209124
3622,4052.0,-121.86687461,37.353253082,435.157872262
3623,4053.0,-121.866871269,37.3532555885,435.196435644
3624,4054.0,-121.866867508,37.3532584091,435.239855705
3625,4055.0,-121.86686208,37.3532624796,435.302482563
3626,4056.0,-121.866853965,37.3532685656,435.396091212
3627,4057.0,-121.866844948,37.3532753286,435.500138641
3628,4058.0,-121.866835893,37.3532821197,435.604629838
3629,4059.0,-121.866826894,37.3532888688,435.70845104
3630,4060.0,-121.866818638,37.3532950613,435.803716252
3631,4061.0,-121.866809245,37.3533021077,435.907722772
3632,4062.0,-121.866797245,37.3533112994,436.034059406
3633,4063.0,-121.866788581,37.3533182841,436.122219686
3634,4064.0,-121.866781805,37.353323757,436.200369266
3635,4065.0,-121.866775593,37.3533287755,436.272079208
3636,4066.0,-121.866768957,37.3533341346,436.348652486
3637,4067.0,-121.866761486,37.353340169,436.434848957
3638,4068.0,-121.866753488,37.3533466286,436.527131241
3639,4069.0,-121.866746017,37.3533526631,436.613335592
3640,4070.0,-121.866737855,37.3533592558,436.707522383
3641,4071.0,-121.86672976,37.3533657941,436.800924819
3642,4072.0,-121.866720771,37.3533730538,436.904158672
3643,4073.0,-121.866711034,37.353380954,437.003497275
3644,4074.0,-121.866701391,37.3533892836,437.102840167
3645,4075.0,-121.866693566,37.3533960562,437.193133169
3646,4076.0,-121.866686486,37.3534021829,437.274848692
3647,4077.0,-121.866679363,37.3534083463,437.357029806
3648,4078.0,-121.866671723,37.353414958,437.44514848
3649,4079.0,-121.866663882,37.3534217438,437.535643667
3650,4080.0,-121.86665477,37.3534296287,437.640794946
3651,4081.0,-121.866645695,37.3534374816,437.745473131
3652,4082.0,-121.866637057,37.3534449572,437.845148515
3653,4083.0,-121.866627865,37.3534529132,437.948741024
3654,4084.0,-121.866618417,37.3534612022,438.051150982
3655,4085.0,-121.866610236,37.3534684733,438.139673209
3656,4086.0,-121.866602976,37.3534749271,438.22036258
3657,4087.0,-121.86659708,37.3534801673,438.285865918
3658,4088.0,-121.866590975,37.3534855937,438.353666145
3659,4089.0,-121.86658516,37.3534907625,438.418281696
3660,4090.0,-121.866578135,37.3534970076,438.496358855
3661,4091.0,-121.866571392,37.3535030004,438.571266309
3662,4092.0,-121.866564799,37.3535088612,438.64452295
3663,4093.0,-121.86655865,37.3535143273,438.712843091
3664,4094.0,-121.866552926,37.3535194156,438.77645659
3665,4095.0,-121.866546581,37.353525055,438.846951148
3666,4096.0,-121.866539576,37.3535312815,438.924752475
3667,4097.0,-121.866534594,37.3535357116,438.977125582
3668,4098.0,-121.866530558,37.3535393776,439.01300273
3669,4099.0,-121.866527922,37.3535418578,439.034986168
3670,4100.0,-121.866525637,37.353544013,439.060879546
3671,4101.0,-121.866523266,37.3535462499,439.087659934
3672,4102.0,-121.866520305,37.3535490436,439.121251228
3673,4103.0,-121.86651649,37.3535526427,439.164454956
3674,4104.0,-121.866512516,37.3535563909,439.209407861
3675,4105.0,-121.866508081,37.3535605748,439.259603659
3676,4106.0,-121.866502921,37.3535654429,439.318021226
3677,4107.0,-121.866497297,37.3535707491,439.381698758
3678,4108.0,-121.866490928,37.3535767573,439.453790962
3679,4109.0,-121.866484891,37.3535824531,439.522124802
3680,4110.0,-121.86647771,37.3535892281,439.603438577
3681,4111.0,-121.866471014,37.3535955443,439.679250499
3682,4112.0,-121.866464664,37.3536015348,439.751125254
3683,4113.0,-121.866458321,37.3536075194,439.822946582
3684,4114.0,-121.86645185,37.3536136232,439.896200777
3685,4115.0,-121.866445225,37.3536198731,439.971062973
3686,4116.0,-121.86643861,37.3536261186,440.044939455
3687,4117.0,-121.866432598,37.3536317967,440.111664341
3688,4118.0,-121.866426407,37.3536376438,440.18044991
3689,4119.0,-121.866419277,37.3536443777,440.259688398
3690,4120.0,-121.866412982,37.3536503228,440.32962219
3691,4121.0,-121.866406684,37.3536562709,440.399608663
3692,4122.0,-121.866400349,37.3536622536,440.46998309
3693,4123.0,-121.866394307,37.3536679599,440.537097017
3694,4124.0,-121.866387832,37.3536740755,440.609055862
3695,4125.0,-121.86638139,37.3536801599,440.680653294
3696,4126.0,-121.866375698,37.3536855352,440.74387313
3697,4127.0,-121.86637,37.3536909172,440.80718984
3698,4128.0,-121.866363538,37.3536970194,440.878998455
3699,4129.0,-121.866357243,37.3537029649,440.948173574
3700,4130.0,-121.866350811,37.3537090694,441.016462128
3701,4131.0,-121.866344452,37.3537151919,441.084752475
3702,4132.0,-121.86633841,37.3537210096,441.151884125
3703,4133.0,-121.866332631,37.3537265753,441.216084011
3704,4134.0,-121.866326041,37.3537329209,441.289311915
3705,4135.0,-121.866319663,37.3537390629,441.360197289
3706,4136.0,-121.866313758,37.3537447491,441.425796519
3707,4137.0,-121.866307838,37.3537504501,441.491565099
3708,4138.0,-121.866302131,37.3537559454,441.554991408
3709,4139.0,-121.866296276,37.3537615835,441.620052151
3710,4140.0,-121.866289946,37.353767679,441.690363718
3711,4141.0,-121.866283663,37.3537737291,441.76018949
3712,4142.0,-121.866277375,37.3537797845,441.830051188
3713,4143.0,-121.866271088,37.3537858392,441.899913211
3714,4144.0,-121.866264644,37.3537920437,441.969752553
3715,4145.0,-121.86625805,37.3537984634,442.039996368
3716,4146.0,-121.866251994,37.3538044074,442.105958596
3717,4147.0,-121.866246235,37.3538100593,442.169966674
3718,4148.0,-121.866240262,37.3538159214,442.236329978
3719,4149.0,-121.86623389,37.3538221754,442.307115377
3720,4150.0,-121.866227554,37.3538283939,442.377495172
3721,4151.0,-121.866221221,37.3538346108,442.447889702
3722,4152.0,-121.866214886,37.3538408274,442.518285088
3723,4153.0,-121.866208554,37.353847042,442.588626839
3724,4154.0,-121.866202169,37.3538533086,442.65954926
3725,4155.0,-121.8661963,37.3538590695,442.724765381
3726,4156.0,-121.86619035,37.3538649101,442.790900075
3727,4157.0,-121.866184461,37.3538706898,442.856332692
3728,4158.0,-121.866178622,37.3538764209,442.921221592
3729,4159.0,-121.866172579,37.3538823518,442.98608342
3730,4160.0,-121.866166668,37.353888238,443.05064733
3731,4161.0,-121.866160807,37.3538940988,443.117616806
3732,4162.0,-121.866155489,37.3538994166,443.178976971
3733,4163.0,-121.866150165,37.3539047407,443.240383922
3734,4164.0,-121.866144659,37.3539102474,443.30392299
3735,4165.0,-121.866138743,37.3539161636,443.372208982
3736,4166.0,-121.866132825,37.3539220814,443.440490812
3737,4167.0,-121.866127157,37.3539277487,443.505881436
3738,4168.0,-121.866121562,37.3539333439,443.57044975
3739,4169.0,-121.866115965,37.3539389407,443.635039418
3740,4170.0,-121.866110221,37.3539446842,443.701288573
3741,4171.0,-121.866103911,37.3539509948,443.774079807
3742,4172.0,-121.866097624,37.3539572826,443.846650401
3743,4173.0,-121.866091317,37.3539635891,443.919434403
3744,4174.0,-121.866085098,37.3539698116,443.986274418
3745,4175.0,-121.866079002,37.3539760953,444.05231031
3746,4176.0,-121.866073407,37.3539819139,444.118073078
3747,4177.0,-121.86606729,37.3539882765,444.191505744
3748,4178.0,-121.866061099,37.3539947144,444.265792461
3749,4179.0,-121.866054911,37.3540011498,444.340039125
3750,4180.0,-121.866049105,37.3540071884,444.409710783
3751,4181.0,-121.866043625,37.354012888,444.475498903
3752,4182.0,-121.866038149,37.3540185823,444.541212753
3753,4183.0,-121.866032692,37.3540242575,444.606649456
3754,4184.0,-121.866026637,37.354030555,444.679330121
3755,4185.0,-121.866020457,37.3540369813,444.75348444
3756,4186.0,-121.866014268,37.3540434192,444.827770595
3757,4187.0,-121.866008717,37.3540491913,444.894387473
3758,4188.0,-121.866003309,37.3540548154,444.96107157
3759,4189.0,-121.865996731,37.3540615881,445.042917815
3760,4190.0,-121.865991077,37.3540673547,445.112445067
3761,4191.0,-121.865984059,37.3540745133,445.196660565
3762,4192.0,-121.865977187,37.3540815235,445.27912496
3763,4193.0,-121.865972936,37.3540858596,445.330151411
3764,4194.0,-121.86596879,37.3540900882,445.379912545
3765,4195.0,-121.865964781,37.3540941769,445.42801733
3766,4196.0,-121.865959992,37.3540990618,445.485468948
3767,4197.0,-121.865956568,37.3541025536,445.52651177
3768,4198.0,-121.865951475,37.3541077491,445.58765851
3769,4199.0,-121.865947248,37.3541120603,445.638415842
3770,4200.0,-121.865942995,37.3541163986,445.689447279
3771,4201.0,-121.865938738,37.3541207405,445.740517603
3772,4202.0,-121.865931945,37.3541276693,445.82201866
3773,4203.0,-121.865923214,37.3541365753,445.92501824
3774,4204.0,-121.865914096,37.3541459777,446.028100061
3775,4205.0,-121.865905128,37.3541554822,446.131280276
3776,4206.0,-121.865896933,37.3541641678,446.229613221
3777,4207.0,-121.865889004,37.3541725724,446.324752475
3778,4208.0,-121.86588108,37.3541809713,446.419826014
3779,4209.0,-121.865873196,37.3541893291,446.514453392
3780,4210.0,-121.865864579,37.3541984625,446.617848284
3781,4211.0,-121.86585636,37.3542071757,446.716474465
3782,4212.0,-121.865848127,37.3542159026,446.815292518
3783,4213.0,-121.865839937,37.3542245838,446.913833625
3784,4214.0,-121.86583227,37.3542326978,447.008114726
3785,4215.0,-121.865827894,37.3542372435,447.06323358
3786,4216.0,-121.865822882,37.3542424515,447.122195576
3787,4217.0,-121.865817953,37.3542475741,447.18017165
3788,4218.0,-121.865812588,37.3542531498,447.243315566
3789,4219.0,-121.865807146,37.3542588039,447.307306599
3790,4220.0,-121.865801764,37.3542643977,447.37063404
3791,4221.0,-121.865796396,37.3542699763,447.433801002
3792,4222.0,-121.865791037,37.3542755454,447.496816345
3793,4223.0,-121.865785933,37.3542808496,447.556889332
3794,4224.0,-121.865780806,37.354286177,447.617213222
3795,4225.0,-121.865775677,37.3542915075,447.677540402
3796,4226.0,-121.865770641,37.3542967405,447.736764661
3797,4227.0,-121.865765806,37.3543017658,447.793661557
3798,4228.0,-121.865760427,37.354307356,447.856942936
3799,4229.0,-121.865755042,37.354312952,447.92030068
3800,4230.0,-121.865749654,37.3543185513,447.983789415
3801,4231.0,-121.865744189,37.3543242271,448.047251714
3802,4232.0,-121.86573869,37.3543299381,448.110750044
3803,4233.0,-121.865733194,37.3543356453,448.17417312
3804,4234.0,-121.865727783,37.3543412642,448.236570626
3805,4235.0,-121.865722839,37.354346399,448.293613995
3806,4236.0,-121.86571788,37.3543515488,448.350881296
3807,4237.0,-121.865712328,37.354357313,448.414922937
3808,4238.0,-121.86570679,37.3543630642,448.478792078
3809,4239.0,-121.865701243,37.3543688251,448.542811875
3810,4240.0,-121.8656957,37.3543745812,448.606792318
3811,4241.0,-121.865690162,37.3543803327,448.670699671
3812,4242.0,-121.865685086,37.3543856034,448.729256865
3813,4243.0,-121.865680234,37.3543906413,448.785227169
3814,4244.0,-121.865675279,37.3543957872,448.842379103
